,Country,AQI.Value,AQI.Category,CO.AQI.Value,CO.AQI.Category,Ozone.AQI.Value,Ozone.AQI.Category,NO2.AQI.Value,NO2.AQI.Category,PM2.5.AQI.Value,PM2.5.AQI.Category
13234,164,54,1,2,1,16,0,19,2,54,1
13235,164,50,0,1,0,20,0,11,2,50,0
13236,133,36,0,0,0,36,2,0,0,34,0
13237,68,29,0,1,0,29,1,2,1,26,0
13238,68,33,0,1,0,30,1,3,1,33,0
13239,15,156,3,3,1,11,0,14,2,156,3
13240,133,36,0,0,0,34,2,1,0,36,0
13241,84,40,0,1,0,29,1,3,1,40,0
13242,164,57,1,2,1,31,1,12,2,57,1
13243,46,326,5,4,1,2,0,17,2,326,5
13244,105,46,0,0,0,29,1,0,0,46,0
13245,65,40,0,1,0,40,2,0,0,24,0
13246,64,44,0,1,0,44,3,0,0,34,0
13247,123,40,0,1,0,23,1,7,2,40,0
13248,109,50,0,1,0,31,1,0,0,50,0
13249,6,51,1,1,0,35,2,2,1,51,1
13250,164,82,1,3,1,11,0,29,2,82,1
13251,100,104,2,2,1,41,3,7,2,104,2
13252,86,102,2,0,0,22,1,0,0,102,2
13253,152,55,1,1,0,49,3,1,0,55,1
13254,91,86,1,1,0,40,2,0,0,86,1
13255,112,155,3,2,1,106,3,1,0,155,3
13256,164,72,1,3,1,2,0,13,2,72,1
13257,37,63,1,1,0,28,1,4,1,63,1
13258,68,27,0,1,0,27,1,2,1,18,0
13259,110,38,0,1,0,33,2,1,0,38,0
13260,129,46,0,1,0,20,0,7,2,46,0
13261,105,47,0,1,0,28,1,0,0,47,0
13262,68,36,0,1,0,36,2,3,1,16,0
13263,90,57,1,1,0,25,1,2,1,57,1
13264,39,58,1,1,0,44,3,1,0,58,1
13265,125,155,3,2,1,44,3,6,2,155,3
13266,71,34,0,1,0,5,0,2,1,34,0
13267,34,150,3,2,1,14,0,4,1,150,3
13268,122,116,2,1,0,36,2,0,0,116,2
13269,123,68,1,1,0,46,3,0,0,68,1
13270,124,47,0,0,0,25,1,0,0,47,0
13271,108,63,1,1,0,36,2,2,1,63,1
13272,164,43,0,2,1,40,2,6,2,43,0
13273,90,46,0,1,0,26,1,1,0,46,0
13274,73,70,1,2,1,25,1,0,0,70,1
13275,125,38,0,1,0,38,2,0,0,38,0
13276,90,30,0,1,0,27,1,1,0,30,0
13277,164,69,1,1,0,16,0,8,2,69,1
13278,71,25,0,0,0,13,0,1,0,25,0
13279,164,53,1,2,1,33,2,10,2,53,1
13280,26,12,0,0,0,9,0,1,0,12,0
13281,71,61,1,1,0,3,0,4,1,61,1
13282,20,161,3,1,0,45,3,0,0,161,3
13283,45,48,0,1,0,30,1,0,0,48,0
13284,111,31,0,1,0,31,1,5,2,25,0
13285,126,76,1,1,0,42,3,1,0,76,1
13286,122,117,2,3,1,68,3,0,0,117,2
13287,65,57,1,1,0,44,3,0,0,57,1
13288,68,35,0,1,0,35,2,3,1,19,0
13289,129,39,0,1,0,31,1,5,2,39,0
13290,7,28,0,1,0,28,1,0,0,8,0
13291,123,66,1,1,0,16,0,12,2,66,1
13292,133,54,1,1,0,33,2,3,1,54,1
13293,108,63,1,1,0,24,1,5,2,63,1
13294,79,35,0,1,0,32,2,1,0,35,0
13295,164,60,1,1,0,23,1,8,2,60,1
13296,164,47,0,1,0,47,3,1,0,39,0
13297,0,41,0,1,0,41,3,0,0,21,0
13298,133,52,1,1,0,43,3,0,0,52,1
13299,122,163,3,4,1,76,3,5,2,163,3
13300,122,136,2,5,1,14,0,8,2,136,2
13301,174,61,1,1,0,27,1,0,0,61,1
13302,164,24,0,1,0,21,0,2,1,24,0
13303,119,41,0,1,0,41,3,0,0,31,0
13304,164,57,1,1,0,35,2,1,0,57,1
13305,108,72,1,1,0,72,3,0,0,57,1
13306,122,164,3,1,0,27,1,4,1,164,3
13307,6,56,1,1,0,42,3,0,0,56,1
13308,122,191,3,7,1,46,3,20,2,191,3
13309,167,75,1,1,0,39,2,0,0,75,1
13310,164,53,1,1,0,40,2,4,1,53,1
13311,164,48,0,1,0,46,3,1,0,48,0
13312,129,39,0,1,0,39,2,1,0,33,0
13313,164,97,1,2,1,97,3,2,1,41,0
13314,164,42,0,1,0,37,2,2,1,42,0
13315,64,50,0,1,0,50,3,2,1,50,0
13316,154,44,0,1,0,44,3,0,0,14,0
13317,67,72,1,1,0,45,3,0,0,72,1
13318,125,165,3,9,1,6,0,22,2,165,3
13319,84,38,0,1,0,37,2,1,0,38,0
13320,18,66,1,1,0,37,2,0,0,66,1
13321,71,22,0,0,0,22,1,0,0,15,0
13322,64,75,1,1,0,21,0,17,2,75,1
13323,64,62,1,1,0,25,1,9,2,62,1
13324,37,48,0,1,0,48,3,2,1,38,0
13325,71,26,0,0,0,25,1,0,0,26,0
13327,126,100,2,2,1,25,1,7,2,100,2
13328,125,166,3,7,1,25,1,30,2,166,3
13329,67,60,1,1,0,43,3,0,0,60,1
13330,65,53,1,1,0,45,3,0,0,53,1
13331,19,31,0,1,0,25,1,0,0,31,0
13332,123,28,0,1,0,28,1,1,0,24,0
13333,97,93,1,2,1,29,1,1,0,93,1
13334,122,150,3,3,1,25,1,6,2,150,3
13335,97,86,1,2,1,43,3,1,0,86,1
13336,91,113,2,1,0,37,2,0,0,113,2
13337,164,54,1,1,0,46,3,2,1,54,1
13338,64,48,0,1,0,48,3,3,1,33,0
13339,0,41,0,1,0,41,3,1,0,32,0
13340,122,161,3,2,1,18,0,5,2,161,3
13341,123,67,1,1,0,32,2,0,0,67,1
13342,48,113,2,3,1,14,0,1,0,113,2
13343,71,24,0,0,0,16,0,0,0,24,0
13344,93,51,1,1,0,47,3,0,0,51,1
13345,155,31,0,1,0,31,1,1,0,15,0
13346,46,195,3,1,0,34,2,3,1,195,3
13347,123,41,0,1,0,41,3,2,1,34,0
13348,105,39,0,1,0,9,0,1,0,39,0
13349,110,32,0,1,0,32,2,0,0,31,0
13350,122,49,0,1,0,14,0,3,1,49,0
13351,46,98,1,2,1,33,2,3,1,98,1
13352,46,207,4,1,0,33,2,3,1,207,4
13353,108,68,1,1,0,40,2,0,0,68,1
13354,122,191,3,3,1,36,2,7,2,191,3
13355,71,24,0,0,0,21,0,0,0,24,0
13356,46,31,0,0,0,28,1,0,0,31,0
13357,90,55,1,1,0,25,1,5,2,55,1
13358,122,63,1,1,0,17,0,4,1,63,1
13359,19,22,0,0,0,22,1,0,0,19,0
13360,15,55,1,1,0,26,1,1,0,55,1
13361,133,40,0,1,0,40,2,0,0,19,0
13362,122,188,3,7,1,12,0,18,2,188,3
13363,151,110,2,1,0,49,3,0,0,110,2
13364,64,42,0,1,0,39,2,2,1,42,0
13365,37,54,1,1,0,41,3,1,0,54,1
13366,79,44,0,1,0,44,3,0,0,29,0
13367,122,79,1,1,0,18,0,1,0,79,1
13368,123,42,0,1,0,42,3,0,0,11,0
13369,7,38,0,1,0,38,2,0,0,9,0
13370,108,69,1,1,0,52,3,0,0,69,1
13371,129,37,0,1,0,37,2,0,0,29,0
13372,108,82,1,1,0,71,3,0,0,82,1
13373,37,69,1,1,0,50,3,0,0,69,1
13374,108,68,1,1,0,68,3,0,0,54,1
13375,19,21,0,0,0,20,0,0,0,21,0
13376,122,165,3,5,1,10,0,43,2,165,3
13377,164,109,2,3,1,21,0,24,2,109,2
13378,129,37,0,1,0,37,2,1,0,30,0
13379,108,59,1,1,0,59,3,0,0,59,1
13380,93,59,1,1,0,42,3,0,0,59,1
13381,122,119,2,2,1,38,2,4,1,119,2
13382,164,57,1,1,0,48,3,4,1,57,1
13383,39,121,2,3,1,17,0,8,2,121,2
13384,12,92,1,0,0,36,2,0,0,92,1
13385,90,75,1,1,0,21,0,6,2,75,1
13386,69,71,1,1,0,48,3,1,0,71,1
13387,125,96,1,3,1,82,3,11,2,96,1
13388,125,160,3,4,1,29,1,26,2,160,3
13389,108,87,1,1,0,63,3,0,0,87,1
13390,168,79,1,1,0,22,1,2,1,79,1
13391,122,108,2,2,1,23,1,4,1,108,2
13392,0,41,0,1,0,41,3,0,0,21,0
13393,0,53,1,1,0,41,3,0,0,53,1
13394,0,40,0,1,0,40,2,1,0,29,0
13395,97,85,1,1,0,18,0,0,0,85,1
13396,64,34,0,1,0,28,1,3,1,34,0
13397,123,70,1,2,1,18,0,15,2,70,1
13398,97,481,5,51,1,39,2,7,2,446,5
13399,133,51,1,1,0,38,2,1,0,51,1
13400,64,49,0,1,0,49,3,2,1,45,0
13401,64,36,0,1,0,36,2,3,1,21,0
13402,122,222,4,1,0,38,2,0,0,222,4
13403,133,69,1,1,0,36,2,3,1,69,1
13404,100,50,0,1,0,40,2,1,0,50,0
13405,122,58,1,0,0,23,1,0,0,58,1
13406,122,175,3,1,0,37,2,0,0,175,3
13407,68,51,1,1,0,14,0,8,2,51,1
13408,64,36,0,1,0,36,2,1,0,19,0
13409,123,60,1,1,0,25,1,2,1,60,1
13410,133,66,1,1,0,30,1,5,2,66,1
13411,122,121,2,0,0,24,1,0,0,121,2
13412,122,56,1,0,0,27,1,0,0,56,1
13413,0,95,1,1,0,35,2,2,1,95,1
13414,15,73,1,2,1,17,0,4,1,73,1
13415,122,285,4,1,0,43,3,0,0,285,4
13416,122,281,4,1,0,40,2,0,0,281,4
13417,148,107,2,3,1,18,0,1,0,107,2
13418,49,102,2,3,1,15,0,13,2,102,2
13419,133,35,0,0,0,35,2,1,0,28,0
13420,164,101,2,3,1,2,0,29,2,101,2
13421,0,32,0,0,0,32,2,1,0,28,0
13422,122,180,3,4,1,107,3,4,1,180,3
13423,164,42,0,1,0,32,2,8,2,42,0
13424,164,69,1,1,0,38,2,3,1,69,1
13425,68,37,0,0,0,29,1,2,1,37,0
13426,129,35,0,1,0,33,2,2,1,35,0
13427,64,41,0,1,0,41,3,1,0,38,0
13428,51,28,0,0,0,28,1,1,0,28,0
13429,133,34,0,1,0,34,2,2,1,28,0
13430,122,130,2,0,0,21,0,0,0,130,2
13431,122,155,3,1,0,42,3,0,0,155,3
13432,164,60,1,1,0,45,3,4,1,60,1
13433,73,29,0,0,0,22,1,0,0,29,0
13434,105,25,0,0,0,22,1,0,0,25,0
13435,122,235,4,3,1,158,3,1,0,235,4
13436,88,167,3,2,1,76,3,0,0,167,3
13437,163,45,0,1,0,40,2,0,0,45,0
13438,147,150,3,1,0,47,3,0,0,150,3
13439,46,125,2,2,1,11,0,8,2,125,2
13440,108,64,1,1,0,38,2,1,0,64,1
13441,122,157,3,1,0,37,2,0,0,157,3
13442,133,28,0,0,0,28,1,1,0,26,0
13443,37,44,0,1,0,44,3,2,1,30,0
13444,123,45,0,1,0,45,3,1,0,28,0
13445,122,70,1,0,0,29,1,0,0,70,1
13446,108,56,1,1,0,35,2,3,1,56,1
13447,15,205,4,41,1,9,0,25,2,205,4
13449,164,79,1,1,0,27,1,3,1,79,1
13450,37,31,0,1,0,28,1,2,1,31,0
13451,90,40,0,0,0,26,1,0,0,40,0
13453,65,40,0,1,0,40,2,0,0,13,0
13454,166,20,0,0,0,20,0,0,0,10,0
13455,122,185,3,1,0,84,3,1,0,185,3
13456,71,19,0,0,0,19,0,0,0,13,0
13457,93,50,0,1,0,33,2,1,0,50,0
13458,164,65,1,2,1,31,1,8,2,65,1
13459,46,91,1,2,1,8,0,10,2,91,1
13460,123,38,0,1,0,38,2,1,0,23,0
13461,71,82,1,2,1,10,0,4,1,82,1
13463,8,37,0,1,0,19,0,1,0,37,0
13464,71,48,0,1,0,0,0,0,0,48,0
13465,15,161,3,2,1,15,0,4,1,161,3
13466,46,37,0,1,0,9,0,3,1,37,0
13467,11,107,2,3,1,12,0,2,1,107,2
13468,17,109,2,1,0,19,0,0,0,109,2
13469,42,156,3,2,1,3,0,16,2,156,3
13470,73,41,0,1,0,22,1,0,0,41,0
13471,122,161,3,1,0,47,3,0,0,161,3
13472,164,124,2,4,1,7,0,34,2,124,2
13473,82,140,2,1,0,49,3,0,0,140,2
13474,122,201,4,1,0,42,3,0,0,201,4
13475,105,92,1,0,0,25,1,0,0,92,1
13476,122,500,5,1,0,36,2,1,0,426,5
13477,164,36,0,1,0,30,1,8,2,36,0
13478,58,69,1,1,0,42,3,0,0,69,1
13479,122,96,1,1,0,30,1,0,0,96,1
13480,122,179,3,6,1,105,3,7,2,179,3
13481,71,48,0,1,0,10,0,2,1,48,0
13482,164,61,1,2,1,22,1,19,2,61,1
13483,156,48,0,2,1,12,0,0,0,48,0
13484,84,51,1,1,0,24,1,4,1,51,1
13485,39,97,1,2,1,53,3,1,0,97,1
13486,13,178,3,1,0,37,2,0,0,178,3
13487,164,58,1,1,0,10,0,9,2,58,1
13488,6,68,1,1,0,40,2,0,0,68,1
13489,133,44,0,1,0,24,1,4,1,44,0
13490,108,100,2,1,0,32,2,2,1,100,2
13491,123,34,0,1,0,34,2,0,0,21,0
13492,164,55,1,2,1,28,1,8,2,55,1
13493,133,47,0,1,0,24,1,4,1,47,0
13494,122,197,3,3,1,140,3,2,1,197,3
13495,122,60,1,1,0,48,3,0,0,60,1
13496,88,60,1,2,1,46,3,0,0,60,1
13497,122,80,1,2,1,79,3,1,0,80,1
13498,90,53,1,1,0,24,1,0,0,53,1
13499,109,49,0,1,0,32,2,0,0,49,0
13500,122,113,2,0,0,24,1,0,0,113,2
13501,122,164,3,3,1,164,3,3,1,164,3
13502,68,37,0,1,0,11,0,9,2,37,0
13503,164,40,0,1,0,29,1,4,1,40,0
13504,133,46,0,1,0,30,1,2,1,46,0
13505,164,45,0,1,0,24,1,4,1,45,0
13506,108,85,1,1,0,40,2,2,1,85,1
13507,164,25,0,1,0,25,1,3,1,18,0
13508,0,33,0,0,0,33,2,0,0,33,0
13509,37,56,1,1,0,20,0,6,2,56,1
13510,133,37,0,0,0,34,2,1,0,37,0
13511,164,43,0,1,0,43,3,3,1,25,0
13512,45,83,1,2,1,45,3,1,0,83,1
13513,0,35,0,0,0,34,2,0,0,35,0
13514,164,68,1,2,1,16,0,19,2,68,1
13515,5,62,1,1,0,30,1,0,0,62,1
13516,6,66,1,1,0,35,2,2,1,66,1
13517,155,26,0,1,0,26,1,1,0,23,0
13518,111,29,0,0,0,29,1,2,1,21,0
13519,71,35,0,0,0,14,0,2,1,35,0
13520,108,38,0,1,0,38,2,2,1,19,0
13521,71,53,1,1,0,7,0,0,0,53,1
13522,164,84,1,1,0,28,1,6,2,84,1
13523,108,94,1,1,0,36,2,5,2,94,1
13524,37,58,1,1,0,36,2,2,1,58,1
13525,108,54,1,1,0,28,1,2,1,54,1
13526,65,42,0,1,0,34,2,0,0,42,0
13527,108,101,2,2,1,30,1,8,2,101,2
13528,122,208,4,1,0,47,3,0,0,208,4
13529,125,117,2,3,1,117,3,3,1,101,2
13530,123,39,0,1,0,34,2,0,0,39,0
13531,122,69,1,2,1,48,3,1,0,69,1
13532,46,269,4,3,1,13,0,16,2,269,4
13533,122,62,1,0,0,22,1,1,0,62,1
13534,105,43,0,0,0,25,1,0,0,43,0
13535,65,71,1,1,0,40,2,3,1,71,1
13536,45,140,2,2,1,91,3,1,0,140,2
13537,164,38,0,1,0,29,1,9,2,38,0
13538,71,44,0,1,0,11,0,2,1,44,0
13539,164,146,2,4,1,4,0,18,2,146,2
13540,68,50,0,0,0,30,1,3,1,50,0
13541,71,53,1,1,0,5,0,3,1,53,1
13542,71,58,1,2,1,1,0,2,1,58,1
13543,71,17,0,1,0,17,0,0,0,14,0
13544,46,105,2,2,1,11,0,4,1,105,2
13545,35,20,0,0,0,20,0,0,0,16,0
13546,46,176,3,4,1,11,0,16,2,176,3
13547,71,153,3,4,1,2,0,19,2,153,3
13548,10,211,4,1,0,22,1,1,0,211,4
13549,108,40,0,1,0,40,2,2,1,34,0
13550,97,64,1,2,1,6,0,0,0,64,1
13551,3,75,1,1,0,38,2,2,1,75,1
13552,164,52,1,1,0,32,2,5,2,52,1
13553,46,47,0,1,0,21,0,1,0,47,0
13554,122,184,3,2,1,68,3,2,1,184,3
13555,71,18,0,0,0,18,0,1,0,15,0
13556,68,52,1,1,0,9,0,12,2,52,1
13557,108,75,1,1,0,35,2,4,1,75,1
13558,108,45,0,1,0,36,2,3,1,45,0
13559,37,36,0,1,0,25,1,2,1,36,0
13560,164,73,1,2,1,10,0,14,2,73,1
13561,54,36,0,1,0,30,1,0,0,36,0
13562,122,186,3,1,0,81,3,1,0,186,3
13563,125,166,3,5,1,162,3,10,2,166,3
13564,12,100,2,2,1,100,3,1,0,90,1
13565,123,37,0,0,0,37,2,0,0,23,0
13566,0,31,0,1,0,31,1,1,0,27,0
13567,123,52,1,1,0,30,1,1,0,52,1
13568,110,45,0,1,0,18,0,8,2,45,0
13569,168,98,1,3,1,1,0,8,2,98,1
13570,125,166,3,3,1,166,3,2,1,130,2
13571,45,96,1,2,1,78,3,1,0,96,1
13572,45,173,3,4,1,173,3,3,1,150,3
13573,108,66,1,2,1,15,0,10,2,66,1
13574,68,50,0,1,0,15,0,7,2,50,0
13575,155,31,0,1,0,27,1,2,1,31,0
13576,108,69,1,2,1,20,0,6,2,69,1
13577,37,34,0,1,0,27,1,2,1,34,0
13578,46,44,0,0,0,29,1,0,0,44,0
13579,168,66,1,2,1,1,0,5,2,66,1
13580,174,29,0,0,0,29,1,0,0,28,0
13581,6,70,1,1,0,37,2,2,1,70,1
13582,164,53,1,1,0,31,1,4,1,53,1
13583,78,45,0,1,0,22,1,0,0,45,0
13584,21,66,1,1,0,40,2,2,1,66,1
13585,86,22,0,1,0,22,1,0,0,21,0
13586,90,75,1,1,0,29,1,0,0,75,1
13587,71,23,0,0,0,16,0,1,0,23,0
13588,79,78,1,1,0,34,2,1,0,78,1
13589,133,31,0,0,0,31,1,1,0,31,0
13590,133,28,0,0,0,28,1,2,1,21,0
13591,56,97,1,1,0,77,3,2,1,97,1
13592,108,55,1,1,0,43,3,2,1,55,1
13593,45,58,1,1,0,37,2,0,0,58,1
13594,88,125,2,2,1,61,3,0,0,125,2
13595,122,152,3,1,0,42,3,0,0,152,3
13596,108,61,1,1,0,36,2,3,1,61,1
13597,13,148,2,2,1,22,1,1,0,148,2
13598,87,66,1,1,0,35,2,3,1,66,1
13599,164,51,1,1,0,35,2,3,1,51,1
13600,46,21,0,1,0,11,0,1,0,21,0
13601,71,15,0,1,0,15,0,0,0,12,0
13602,155,46,0,1,0,25,1,6,2,46,0
13603,122,83,1,0,0,30,1,0,0,83,1
13604,122,500,5,2,1,128,3,1,0,481,5
13605,122,139,2,2,1,54,3,0,0,139,2
13606,129,37,0,1,0,28,1,4,1,37,0
13607,125,87,1,3,1,69,3,5,2,87,1
13608,133,33,0,1,0,33,2,2,1,25,0
13609,125,95,1,2,1,64,3,5,2,95,1
13610,140,132,2,4,1,6,0,11,2,132,2
13611,34,55,1,1,0,14,0,2,1,55,1
13612,137,59,1,1,0,42,3,0,0,59,1
13613,122,263,4,1,0,47,3,1,0,249,4
13614,122,500,5,1,0,40,2,0,0,454,5
13615,122,500,5,0,0,37,2,0,0,477,5
13616,169,86,1,2,1,55,3,5,2,86,1
13617,108,41,0,1,0,41,3,0,0,39,0
13618,126,113,2,1,0,38,2,1,0,113,2
13619,91,164,3,1,0,42,3,0,0,164,3
13620,68,32,0,0,0,27,1,2,1,32,0
13621,111,40,0,1,0,22,1,4,1,40,0
13622,133,34,0,1,0,34,2,2,1,25,0
13623,71,33,0,1,0,14,0,1,0,33,0
13624,45,98,1,2,1,84,3,1,0,98,1
13625,71,18,0,0,0,18,0,0,0,13,0
13626,123,30,0,1,0,30,1,0,0,25,0
13627,133,35,0,0,0,35,2,1,0,27,0
13628,71,34,0,0,0,18,0,1,0,34,0
13629,1,22,0,0,0,14,0,2,1,22,0
13630,71,55,1,1,0,5,0,2,1,55,1
13632,164,51,1,1,0,20,0,7,2,51,1
13633,87,49,0,1,0,30,1,1,0,49,0
13634,0,44,0,1,0,36,2,0,0,44,0
13635,64,30,0,1,0,30,1,0,0,11,0
13636,84,36,0,1,0,25,1,3,1,36,0
13637,164,52,1,1,0,46,3,3,1,52,1
13638,71,45,0,1,0,11,0,3,1,45,0
13639,34,50,0,1,0,17,0,4,1,50,0
13640,108,65,1,1,0,65,3,0,0,41,0
13641,156,78,1,1,0,20,0,0,0,78,1
13642,21,48,0,1,0,42,3,0,0,48,0
13643,46,62,1,2,1,10,0,4,1,62,1
13644,90,71,1,1,0,23,1,1,0,71,1
13645,64,40,0,1,0,40,2,2,1,36,0
13646,46,57,1,1,0,17,0,4,1,57,1
13647,155,37,0,0,0,37,2,0,0,16,0
13648,46,169,3,2,1,4,0,12,2,169,3
13649,105,50,0,0,0,21,0,0,0,50,0
13650,71,51,1,1,0,5,0,4,1,51,1
13651,6,61,1,1,0,36,2,2,1,61,1
13652,45,24,0,1,0,24,1,0,0,19,0
13653,37,38,0,1,0,30,1,2,1,38,0
13654,54,40,0,1,0,35,2,0,0,40,0
13655,122,266,4,3,1,151,3,1,0,266,4
13656,123,33,0,1,0,33,2,0,0,9,0
13657,122,159,3,0,0,35,2,0,0,159,3
13658,122,178,3,2,1,114,3,0,0,178,3
13660,64,47,0,1,0,47,3,1,0,45,0
13661,40,39,0,1,0,17,0,0,0,39,0
13662,168,91,1,2,1,4,0,9,2,91,1
13663,0,34,0,1,0,34,2,0,0,28,0
13664,6,63,1,1,0,26,1,0,0,63,1
13665,6,63,1,1,0,42,3,0,0,63,1
13666,109,27,0,1,0,27,1,0,0,20,0
13667,164,45,0,1,0,45,3,2,1,31,0
13668,0,35,0,0,0,35,2,1,0,25,0
13669,123,44,0,1,0,44,3,4,1,32,0
13670,79,52,1,1,0,29,1,1,0,52,1
13671,154,39,0,0,0,39,2,0,0,21,0
13672,65,51,1,1,0,46,3,0,0,51,1
13673,45,97,1,2,1,67,3,1,0,97,1
13674,68,51,1,0,0,32,2,1,0,51,1
13675,164,53,1,1,0,21,0,10,2,53,1
13676,105,33,0,0,0,17,0,0,0,33,0
13677,39,51,1,1,0,42,3,0,0,51,1
13678,163,41,0,1,0,41,3,0,0,31,0
13679,71,32,0,0,0,10,0,2,1,32,0
13680,64,50,0,1,0,32,2,1,0,50,0
13681,6,40,0,1,0,40,2,0,0,25,0
13682,65,56,1,1,0,56,3,0,0,38,0
13683,12,167,3,1,0,39,2,0,0,167,3
13684,79,54,1,1,0,43,3,0,0,54,1
13685,122,58,1,0,0,26,1,0,0,58,1
13686,46,46,0,1,0,11,0,5,2,46,0
13687,91,140,2,2,1,140,3,3,1,131,2
13688,123,34,0,1,0,34,2,0,0,17,0
13689,137,53,1,1,0,41,3,0,0,53,1
13690,90,54,1,1,0,18,0,0,0,54,1
13691,123,62,1,1,0,38,2,1,0,62,1
13692,110,32,0,1,0,24,1,2,1,32,0
13693,164,70,1,2,1,15,0,23,2,70,1
13694,172,84,1,1,0,17,0,1,0,84,1
13695,65,42,0,1,0,42,3,0,0,31,0
13696,71,54,1,1,0,6,0,4,1,54,1
13697,122,151,3,0,0,38,2,0,0,151,3
13698,66,92,1,3,1,9,0,10,2,92,1
13699,26,22,0,0,0,18,0,1,0,22,0
13700,129,35,0,1,0,27,1,3,1,35,0
13701,71,26,0,1,0,8,0,0,0,26,0
13702,164,61,1,2,1,25,1,8,2,61,1
13703,164,42,0,1,0,42,3,1,0,21,0
13704,67,36,0,1,0,27,1,2,1,36,0
13705,84,39,0,1,0,31,1,3,1,39,0
13706,165,21,0,0,0,18,0,0,0,21,0
13707,108,62,1,1,0,33,2,1,0,62,1
13708,84,32,0,1,0,32,2,2,1,31,0
13709,37,42,0,1,0,23,1,3,1,42,0
13710,108,41,0,1,0,41,3,1,0,23,0
13711,164,37,0,1,0,27,1,3,1,37,0
13712,108,46,0,1,0,46,3,1,0,38,0
13713,37,43,0,1,0,37,2,0,0,43,0
13714,164,67,1,1,0,46,3,5,2,67,1
13715,166,25,0,0,0,25,1,0,0,21,0
13716,123,39,0,1,0,39,2,1,0,19,0
13717,26,28,0,0,0,18,0,1,0,28,0
13718,65,40,0,1,0,37,2,0,0,40,0
13719,64,48,0,1,0,32,2,1,0,48,0
13720,110,56,1,1,0,20,0,4,1,56,1
13721,164,71,1,1,0,28,1,9,2,71,1
13722,122,134,2,1,0,41,3,0,0,134,2
13723,2,37,0,0,0,18,0,0,0,37,0
13724,59,42,0,0,0,22,1,0,0,42,0
13725,164,89,1,1,0,9,0,14,2,89,1
13726,133,38,0,1,0,38,2,1,0,26,0
13727,125,157,3,4,1,155,3,10,2,157,3
13728,122,500,5,1,0,57,3,1,0,472,5
13729,123,47,0,1,0,45,3,1,0,47,0
13730,71,19,0,0,0,19,0,0,0,10,0
13731,164,51,1,2,1,16,0,8,2,51,1
13732,13,70,1,1,0,19,0,0,0,70,1
13733,122,94,1,1,0,39,2,2,1,94,1
13734,122,179,3,3,1,97,3,3,1,179,3
13735,77,110,2,1,0,45,3,0,0,110,2
13736,122,365,5,2,1,110,3,1,0,307,5
13737,66,125,2,4,1,2,0,14,2,125,2
13738,71,22,0,0,0,5,0,1,0,22,0
13739,123,37,0,1,0,37,2,4,1,30,0
13740,155,39,0,1,0,21,0,5,2,39,0
13741,19,40,0,1,0,15,0,0,0,40,0
13742,123,30,0,1,0,30,1,0,0,11,0
13743,71,48,0,1,0,7,0,3,1,48,0
13744,64,47,0,1,0,34,2,4,1,47,0
13745,133,36,0,0,0,36,2,1,0,27,0
13746,52,48,0,1,0,27,1,0,0,48,0
13747,79,52,1,1,0,43,3,0,0,52,1
13748,64,59,1,1,0,52,3,3,1,59,1
13749,68,62,1,0,0,33,2,0,0,62,1
13750,19,34,0,0,0,21,0,0,0,34,0
13751,71,59,1,2,1,4,0,5,2,59,1
13752,164,70,1,1,0,45,3,4,1,70,1
13753,37,47,0,1,0,19,0,4,1,47,0
13754,164,47,0,1,0,42,3,4,1,47,0
13755,122,390,5,2,1,92,3,1,0,310,5
13756,90,62,1,0,0,25,1,0,0,62,1
13757,37,42,0,1,0,37,2,0,0,42,0
13758,48,73,1,3,1,33,2,1,0,73,1
13759,108,50,0,1,0,44,3,0,0,50,0
13760,19,53,1,1,0,16,0,0,0,53,1
13761,110,50,0,1,0,32,2,0,0,50,0
13762,20,63,1,1,0,45,3,0,0,63,1
13763,133,34,0,1,0,34,2,2,1,26,0
13764,122,65,1,1,0,32,2,1,0,65,1
13765,37,33,0,1,0,27,1,1,0,33,0
13766,155,33,0,1,0,28,1,2,1,33,0
13767,108,32,0,1,0,32,2,2,1,26,0
13768,123,38,0,0,0,38,2,0,0,17,0
13769,133,35,0,1,0,35,2,1,0,25,0
13770,64,37,0,1,0,37,2,0,0,24,0
13771,64,59,1,1,0,51,3,3,1,59,1
13772,119,54,1,1,0,39,2,0,0,54,1
13773,137,39,0,1,0,39,2,0,0,37,0
13774,90,66,1,1,0,20,0,0,0,66,1
13775,6,61,1,1,0,33,2,1,0,61,1
13776,123,57,1,1,0,26,1,8,2,57,1
13777,123,33,0,1,0,33,2,0,0,27,0
13778,64,42,0,1,0,42,3,1,0,35,0
13779,123,41,0,1,0,40,2,0,0,41,0
13780,155,33,0,0,0,33,2,1,0,24,0
13781,46,37,0,1,0,7,0,3,1,37,0
13782,3,32,0,1,0,32,2,1,0,32,0
13783,0,35,0,1,0,31,1,1,0,35,0
13784,3,58,1,1,0,32,2,1,0,58,1
13785,125,92,1,2,1,92,3,2,1,77,1
13786,133,34,0,1,0,34,2,2,1,26,0
13787,164,128,2,4,1,4,0,32,2,128,2
13788,164,47,0,1,0,47,3,2,1,34,0
13789,164,40,0,1,0,32,2,8,2,40,0
13790,37,33,0,1,0,31,1,1,0,33,0
13791,133,31,0,1,0,31,1,2,1,27,0
13793,129,37,0,1,0,29,1,4,1,37,0
13794,125,89,1,2,1,85,3,3,1,89,1
13795,114,49,0,1,0,37,2,0,0,49,0
